POSICAO;CO_ESCOLA;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;LOCALIZACAO;ALUNOS;LC;CH;CN;MT;RD;MEDIA
7518;35470259.0;Guarulhos;SP;Privada;Urbana;12;556.05;510.54;502.92;554.9;676.67;560.22
7519;51070456.0;Sinop;MT;Estadual;Urbana;91;553.98;529.12;508.98;570.11;638.9;560.22
7520;35802402.0;Presidente Epitácio;SP;Privada;Urbana;15;550.13;513.97;524.34;569.91;642.67;560.21
7521;31261980.0;Iturama;MG;Privada;Urbana;21;539.72;500.72;517.35;558.5;684.76;560.21
7522;23066148.0;Fortaleza;CE;Privada;Urbana;25;545.01;532.01;504.52;575.44;644.0;560.2
7523;35199710.0;São Paulo;SP;Privada;Urbana;23;541.7;537.84;516.14;580.12;625.22;560.2
7524;35033935.0;Ourinhos;SP;Estadual;Urbana;188;554.67;524.19;498.63;571.02;652.45;560.19
7525;33120510.0;Angra dos Reis;RJ;Privada;Urbana;9;530.91;517.39;499.82;555.01;697.78;560.18
7526;29189993.0;Salvador;BA;Privada;Urbana;12;539.99;527.09;539.2;524.62;670.0;560.18
7527;52020541.0;Anápolis;GO;Estadual;Urbana;194;537.08;514.24;501.76;519.38;728.45;560.18
7528;41085140.0;Enéas Marques;PR;Estadual;Urbana;14;547.78;526.09;520.04;559.87;647.14;560.18
7529;26176254.0;Santa Cruz do Capibaribe;PE;Estadual;Urbana;113;545.1;512.64;499.83;543.57;699.65;560.16
7530;51066297.0;Jaciara;MT;Privada;Urbana;25;546.5;520.87;498.36;569.5;665.6;560.16
7531;35119593.0;Suzano;SP;Privada;Urbana;36;557.86;534.38;512.93;561.18;634.44;560.16
7532;35406302.0;São Sebastião;SP;Estadual;Urbana;178;562.24;544.2;518.01;556.54;619.66;560.13
7533;35185437.0;São Paulo;SP;Privada;Urbana;29;563.17;545.81;504.03;551.75;635.86;560.12
7534;33067694.0;Rio de Janeiro;RJ;Privada;Urbana;18;571.11;547.89;522.71;587.71;571.11;560.11
7535;43147046.0;Nova Boa Vista;RS;Estadual;Urbana;30;534.02;509.85;476.21;531.08;749.33;560.1
7536;15588947.0;Belém;PA;Federal;Urbana;327;532.06;536.38;519.34;531.26;681.41;560.09
7537;35917898.0;Piracicaba;SP;Estadual;Urbana;10;555.16;548.22;496.58;560.42;640.0;560.08
7538;28043405.0;São Cristóvão;SE;Privada;Urbana;24;540.1;543.84;483.32;504.8;728.33;560.08
7539;42066760.0;Caçador;SC;Federal;Urbana;46;564.44;544.73;521.4;540.12;629.57;560.05
7540;60009543.0;Salvador;BA;Privada;Urbana;7;567.24;543.94;513.06;550.19;625.71;560.03
7541;35158525.0;São Paulo;SP;Privada;Urbana;14;556.35;542.22;513.13;516.91;671.43;560.01
7542;35048562.0;Birigui;SP;Estadual;Urbana;52;561.88;521.15;509.16;571.29;636.54;560.0
7543;35027424.0;Mendonça;SP;Estadual;Urbana;26;547.58;540.8;513.15;545.32;653.08;559.99
7544;33157251.0;Nilópolis;RJ;Privada;Urbana;45;560.7;535.66;508.16;548.64;646.67;559.97
7545;60016001.0;Rio de Janeiro;RJ;Privada;Urbana;6;566.3;537.72;495.15;543.97;656.67;559.96
7546;29403340.0;Senhor do Bonfim;BA;Federal;Rural;142;541.8;515.11;518.95;530.56;693.38;559.96
7547;60004345.0;Teresina;PI;Privada;Urbana;1;473.5;467.8;432.8;545.7;880.0;559.96
7548;41129857.0;Curitiba;PR;Estadual;Urbana;247;556.4;535.59;519.29;560.24;627.94;559.89
7549;33153442.0;Niterói;RJ;Privada;Urbana;10;557.08;535.41;489.04;535.81;682.0;559.87
7550;43109780.0;Porto Lucena;RS;Estadual;Urbana;6;581.63;568.23;543.35;546.1;560.0;559.86
7551;43138926.0;Santo Expedito do Sul;RS;Estadual;Urbana;10;557.12;539.34;525.73;527.11;650.0;559.86
7552;60016161.0;Rio de Janeiro;RJ;Privada;Urbana;9;536.26;546.99;516.17;564.33;635.56;559.86
7553;23186259.0;Fortaleza;CE;Privada;Urbana;12;532.85;526.5;519.43;533.84;686.67;559.86
7554;35921385.0;Guarulhos;SP;Estadual;Urbana;58;562.39;545.35;494.24;546.99;650.34;559.86
7555;35148866.0;Ribeirão Preto;SP;Privada;Urbana;46;554.75;513.63;496.25;566.37;668.26;559.85
7556;14324067.0;Boa Vista;RR;Privada;Urbana;52;551.81;544.59;518.19;544.13;640.38;559.82
7557;35161317.0;São Paulo;SP;Privada;Urbana;15;568.95;545.07;491.45;553.59;640.0;559.81
7558;35168622.0;Santo André;SP;Privada;Urbana;36;551.26;532.53;511.31;567.73;636.11;559.79
7559;33043655.0;Cachoeiras de Macacu;RJ;Estadual;Urbana;11;550.38;514.9;514.88;549.61;669.09;559.77
7560;35021167.0;Rio das Pedras;SP;Estadual;Urbana;64;552.19;542.58;506.46;561.93;635.62;559.76
7561;60023566.0;São Miguel do Iguaçu;PR;Estadual;Urbana;4;534.67;480.05;526.4;587.62;670.0;559.75
7562;35141768.0;São Paulo;SP;Privada;Urbana;15;550.2;537.3;507.19;582.67;621.33;559.74
7563;35024363.0;Santa Rita do Passa Quatro;SP;Estadual;Urbana;31;560.48;547.99;517.19;590.46;582.58;559.74
7564;60021938.0;Eldorado;SP;Estadual;Rural;1;570.2;545.2;493.8;489.4;700.0;559.72
7565;21438200.0;Açailândia;MA;Federal;Urbana;152;545.34;523.24;509.99;526.86;693.16;559.72
7566;60016744.0;Barretos;SP;Privada;Urbana;6;512.6;512.83;477.17;562.65;733.33;559.72
7567;52100871.0;Campos Belos;GO;Federal;Urbana;98;535.39;524.04;507.33;528.58;703.27;559.72
7568;43081584.0;Sapucaia do Sul;RS;Privada;Urbana;52;554.83;538.11;515.6;545.0;645.0;559.71
7569;31345415.0;Paracatu;MG;Federal;Rural;124;553.94;527.23;509.31;541.87;666.13;559.7
7570;43165435.0;Venâncio Aires;RS;Estadual;Urbana;6;539.12;542.65;501.62;591.75;623.33;559.69
7571;35564102.0;Caieiras;SP;Estadual;Urbana;78;564.61;538.58;509.21;560.75;625.13;559.66
7572;43156371.0;Torres;RS;Estadual;Urbana;87;553.41;529.27;503.17;549.7;662.76;559.66
7573;43032974.0;Campina das Missões;RS;Estadual;Urbana;17;520.48;529.18;487.02;536.85;724.71;559.65
7574;22129375.0;Parnaíba;PI;Federal;Urbana;228;546.25;514.94;514.81;549.62;672.63;559.65
7575;43093353.0;Novo Hamburgo;RS;Privada;Urbana;35;573.79;522.52;516.16;546.89;638.86;559.64
7576;60002736.0;Paraíso do Tocantins;TO;Estadual;Urbana;3;539.83;508.2;565.57;557.83;626.67;559.62
7577;26094789.0;Vitória de Santo Antão;PE;Federal;Rural;147;538.52;528.68;518.31;531.06;681.5;559.61
7578;35900990.0;Bauru;SP;Estadual;Urbana;46;545.02;535.17;512.88;551.0;653.91;559.6
7579;42020433.0;Joinville;SC;Estadual;Urbana;85;565.2;530.38;515.01;550.46;636.94;559.6
7580;33128391.0;Rio de Janeiro;RJ;Federal;Urbana;103;569.69;530.06;521.46;544.25;632.43;559.58
7581;60022740.0;Santa Cruz de Monte Castelo;PR;Estadual;Rural;5;557.5;541.86;542.78;571.76;584.0;559.58
7582;33153477.0;Rio de Janeiro;RJ;Privada;Urbana;31;555.38;537.48;522.38;527.8;654.84;559.58
7583;35155287.0;São Paulo;SP;Privada;Urbana;20;559.68;546.76;503.48;549.98;638.0;559.58
7584;52031314.0;Aparecida de Goiânia;GO;Estadual;Urbana;158;538.85;524.55;504.78;537.9;691.77;559.57
7585;33185425.0;Rio de Janeiro;RJ;Privada;Urbana;27;551.42;531.68;508.52;547.59;658.52;559.54
7586;13029916.0;Manaus;AM;Federal;Urbana;208;559.1;541.78;516.77;543.74;636.15;559.51
7587;26144840.0;Vitória de Santo Antão;PE;Privada;Urbana;42;543.16;516.91;505.9;511.47;720.0;559.49
7588;60019753.0;São Paulo;SP;Privada;Urbana;9;570.59;502.77;539.04;565.06;620.0;559.49
7589;43183034.0;Alvorada;RS;Privada;Urbana;23;560.75;538.06;497.25;532.66;668.7;559.48
7590;31119563.0;São Gotardo;MG;Estadual;Urbana;90;544.17;510.56;503.88;515.42;723.33;559.47
7591;25079956.0;Queimadas;PB;Privada;Urbana;11;538.05;543.2;510.09;553.25;652.73;559.46
7592;43001190.0;Porto Alegre;RS;Federal;Urbana;55;568.96;538.98;503.24;544.65;641.45;559.46
7593;31233269.0;Salinas;MG;Federal;Rural;161;536.44;515.9;509.25;532.44;703.23;559.45
7594;23072750.0;Fortaleza;CE;Estadual;Urbana;131;547.4;525.85;503.51;540.77;679.69;559.44
7595;11109815.0;Cacoal;RO;Federal;Urbana;152;542.61;521.73;521.57;552.98;658.29;559.44
7596;35119520.0;Francisco Morato;SP;Privada;Urbana;12;552.61;541.3;522.88;523.62;656.67;559.41
7597;27047849.0;Maceió;AL;Privada;Urbana;202;545.29;524.32;516.2;548.07;663.17;559.41
7598;41378237.0;Contenda;PR;Estadual;Urbana;13;546.38;541.48;532.97;557.71;618.46;559.4
7599;23083794.0;Pacatuba;CE;Estadual;Urbana;125;549.03;517.21;492.26;547.45;691.04;559.4
7600;43064434.0;Frederico Westphalen;RS;Estadual;Urbana;67;537.86;508.57;485.85;541.14;723.58;559.4
7601;43038379.0;Canoas;RS;Privada;Urbana;9;572.89;555.02;514.23;519.3;635.56;559.4
7602;33110549.0;Duque de Caxias;RJ;Privada;Rural;17;540.91;551.65;513.22;522.96;668.24;559.39
7603;26133776.0;Recife;PE;Privada;Urbana;22;531.97;511.7;495.1;531.75;726.36;559.38
7604;33313210.0;Magé;RJ;Privada;Urbana;14;542.69;532.36;508.73;563.11;650.0;559.38
7605;35809081.0;Valparaíso;SP;Privada;Urbana;9;563.96;539.69;509.93;596.62;586.67;559.37
7606;60023402.0;Marechal Cândido Rondon;PR;Estadual;Urbana;4;565.52;571.35;524.22;540.75;595.0;559.37
7607;35445630.0;São Paulo;SP;Privada;Urbana;42;556.4;520.0;513.69;610.03;596.67;559.36
7608;43173012.0;Machadinho;RS;Estadual;Urbana;33;540.21;526.23;499.87;555.97;674.55;559.36
7609;60019505.0;São José dos Campos;SP;Privada;Urbana;9;563.03;520.11;527.24;586.32;600.0;559.34
7610;35107050.0;São Paulo;SP;Privada;Urbana;12;544.36;524.13;527.49;527.35;673.33;559.33
7611;26172852.0;Recife;PE;Privada;Urbana;44;538.15;522.89;512.19;517.05;706.36;559.33
7612;53000226.0;Brasília;DF;Privada;Urbana;14;551.86;543.21;512.36;583.45;605.71;559.32
7613;23165022.0;Juazeiro do Norte;CE;Privada;Urbana;43;533.83;508.08;516.76;569.57;668.37;559.32
7614;23564032.0;Itaitinga;CE;Estadual;Urbana;162;548.44;529.71;506.82;545.15;666.42;559.31
7615;52020886.0;Anápolis;GO;Privada;Urbana;45;531.55;524.86;499.63;525.78;714.67;559.3
7616;33081328.0;Rio de Janeiro;RJ;Privada;Urbana;11;528.61;524.94;533.01;562.69;647.27;559.3
7617;29467730.0;Serrinha;BA;Federal;Urbana;72;546.98;521.01;519.45;543.11;665.83;559.28
7618;29458757.0;Salvador;BA;Privada;Urbana;63;546.11;515.27;505.78;530.2;699.05;559.28
7619;42085500.0;Xaxim;SC;Estadual;Urbana;41;551.23;536.5;497.41;530.75;680.49;559.27
7620;60025627.0;Balneário Arroio do Silva;SC;Municipal;Urbana;1;619.6;619.5;553.6;483.6;520.0;559.26
7621;53015231.0;Brasília;DF;Federal;Urbana;55;562.72;525.83;508.66;533.3;665.82;559.26
7622;16004493.0;Santana;AP;Estadual;Urbana;92;544.47;532.72;516.19;522.92;680.0;559.26
7623;35165220.0;São Paulo;SP;Privada;Urbana;11;545.42;518.88;491.89;581.75;658.18;559.22
7624;43172059.0;David Canabarro;RS;Estadual;Urbana;31;527.67;509.34;483.91;512.46;762.58;559.19
7625;31305600.0;Lagoa Dourada;MG;Estadual;Urbana;81;539.18;525.63;497.69;560.24;673.09;559.17
7626;35110024.0;Santos;SP;Privada;Urbana;68;556.7;523.67;502.36;554.77;658.24;559.15
7627;35007094.0;Tatuí;SP;Privada;Urbana;23;562.19;536.44;519.53;573.23;604.35;559.15
7628;43171141.0;Santa Maria;RS;Estadual;Urbana;16;552.91;540.88;516.16;559.48;626.25;559.14
7629;35132329.0;São Paulo;SP;Privada;Urbana;20;568.14;543.16;498.44;546.89;639.0;559.13
7630;27047733.0;Murici;AL;Federal;Urbana;108;536.84;522.68;524.0;529.9;682.22;559.13
7631;52028372.0;Anicuns;GO;Estadual;Urbana;78;532.01;505.9;494.56;554.23;708.97;559.13
7632;51190893.0;Matupá;MT;Estadual;Rural;3;574.07;575.53;498.43;467.5;680.0;559.11
7633;35440310.0;Diadema;SP;Privada;Urbana;26;559.34;532.08;499.46;560.05;644.62;559.11
7634;23142472.0;Iguatu;CE;Privada;Urbana;16;548.36;531.48;497.29;534.62;683.75;559.1
7635;60028409.0;Rondonópolis;MT;Privada;Urbana;8;535.24;536.66;523.1;570.41;630.0;559.08
7636;35436069.0;Itatiba;SP;Privada;Urbana;9;547.22;497.1;519.87;537.81;693.33;559.07
7637;43121527.0;Vale do Sol;RS;Estadual;Urbana;25;544.94;527.16;514.92;599.44;608.8;559.05
7638;41597915.0;Londrina;PR;Estadual;Rural;22;558.75;530.33;515.47;527.92;662.73;559.04
7639;33060754.0;Nova Iguaçu;RJ;Privada;Urbana;14;571.06;539.55;512.27;529.4;642.86;559.03
7640;60012326.0;Dona Euzébia;MG;Estadual;Urbana;3;600.73;543.67;512.9;517.83;620.0;559.03
7641;60002756.0;Araguatins;TO;Privada;Urbana;6;529.23;534.7;507.47;567.05;656.67;559.02
7642;42073189.0;Iomerê;SC;Estadual;Urbana;12;548.95;523.82;516.92;583.73;621.67;559.02
7643;42131073.0;Jaraguá do Sul;SC;Estadual;Urbana;42;553.97;549.2;519.66;573.65;598.57;559.01
7644;16011759.0;Macapá;AP;Privada;Urbana;12;550.59;523.67;533.87;508.52;678.33;559.0
7645;42152747.0;Indaial;SC;Estadual;Urbana;11;570.46;560.46;549.2;549.34;565.45;558.98
7646;31360171.0;Contagem;MG;Municipal;Urbana;50;550.16;535.28;507.28;548.53;653.6;558.97
7647;23252375.0;Aracoiaba;CE;Estadual;Urbana;156;527.51;503.59;485.65;548.29;729.74;558.96
7648;25072439.0;Campina Grande;PB;Estadual;Urbana;20;554.22;515.12;532.72;523.74;669.0;558.96
7649;60016729.0;Votuporanga;SP;Estadual;Urbana;1;544.7;568.0;550.2;471.9;660.0;558.96
7650;21269408.0;Cidelândia;MA;Estadual;Rural;4;517.58;508.1;456.3;552.83;760.0;558.96
7651;35131787.0;São Paulo;SP;Privada;Urbana;17;564.98;534.59;526.91;542.34;625.88;558.94
7652;52030652.0;Aparecida de Goiânia;GO;Estadual;Urbana;71;546.26;519.54;517.82;539.24;671.83;558.94
7653;27050564.0;Rio Largo;AL;Federal;Urbana;25;531.8;523.91;501.11;541.85;696.0;558.93
7654;29396581.0;Bom Jesus da Lapa;BA;Federal;Urbana;129;536.74;524.07;518.42;542.03;673.33;558.92
7655;35111788.0;Salto;SP;Privada;Urbana;18;543.51;514.11;519.02;554.61;663.33;558.92
7656;24042412.0;Santa Cruz;RN;Privada;Urbana;43;545.43;516.01;515.81;525.68;691.63;558.91
7657;52102394.0;Goiânia;GO;Estadual;Urbana;32;549.21;523.72;519.15;561.82;640.62;558.91
7658;23236140.0;Acaraú;CE;Federal;Urbana;77;536.93;515.76;503.9;533.11;704.68;558.88
7659;60019848.0;Campinas;SP;Privada;Urbana;6;562.25;551.55;537.2;519.97;623.33;558.86
7660;17033292.0;Lavandeira;TO;Estadual;Urbana;14;506.19;488.92;476.22;521.46;801.43;558.84
7661;26193221.0;Recife;PE;Privada;Urbana;27;559.38;504.26;515.93;543.5;671.11;558.83
7662;43060650.0;Estrela;RS;Estadual;Urbana;13;566.48;522.25;527.45;590.25;587.69;558.83
7663;21281645.0;Rosário;MA;Federal;Rural;92;544.08;527.42;504.66;540.97;676.96;558.82
7664;35013444.0;Pindamonhangaba;SP;Estadual;Rural;5;531.78;517.08;525.28;551.94;668.0;558.82
7665;60015518.0;Nova Friburgo;RJ;Estadual;Urbana;8;526.14;531.88;506.41;547.1;682.5;558.81
7666;21199221.0;São Luís;MA;Privada;Urbana;14;525.99;512.66;500.14;513.76;741.43;558.8
7667;26053845.0;Caruaru;PE;Estadual;Urbana;101;545.72;511.78;501.98;535.19;699.21;558.78
7668;26177536.0;Jaboatão dos Guararapes;PE;Privada;Urbana;17;561.15;547.11;533.22;567.74;584.71;558.78
7669;35029087.0;Votuporanga;SP;Estadual;Rural;98;559.86;528.84;516.03;554.01;635.1;558.77
7670;23027517.0;Ipu;CE;Privada;Urbana;14;517.61;514.01;475.34;514.06;772.86;558.77
7671;60015277.0;São Gonçalo;RJ;Privada;Urbana;6;543.2;538.65;532.48;556.17;623.33;558.77
7672;23246677.0;Jucás;CE;Estadual;Urbana;152;534.94;516.96;496.87;555.18;689.87;558.76
7673;35025525.0;Bauru;SP;Estadual;Urbana;45;545.81;529.02;504.94;562.46;651.56;558.76
7674;35004247.0;Dois Córregos;SP;Privada;Urbana;42;541.0;523.94;511.5;548.73;668.57;558.75
7675;21285241.0;São Luís;MA;Privada;Urbana;19;550.1;536.56;510.06;521.23;675.79;558.75
7676;23236060.0;Massapê;CE;Estadual;Urbana;152;537.29;512.79;505.57;549.15;688.95;558.75
7677;16002032.0;Macapá;AP;Privada;Urbana;105;545.18;517.89;518.02;527.63;684.95;558.74
7678;31034444.0;Mateus Leme;MG;Estadual;Urbana;14;531.04;534.83;532.41;561.09;634.29;558.73
7679;26189020.0;Recife;PE;Privada;Urbana;25;521.4;494.74;513.56;553.5;710.4;558.72
7680;51068656.0;Sorriso;MT;Estadual;Urbana;54;552.49;532.11;500.09;562.27;646.67;558.72
7681;26148528.0;Santa Cruz do Capibaribe;PE;Privada;Urbana;15;516.59;496.95;469.9;518.14;792.0;558.72
7682;22050043.0;São Miguel da Baixa Grande;PI;Estadual;Urbana;15;517.59;490.31;495.22;535.74;754.67;558.71
7683;35138526.0;São Paulo;SP;Privada;Urbana;6;585.03;554.92;503.67;566.55;583.33;558.7
7684;29394414.0;Guanambi;BA;Estadual;Urbana;299;534.36;515.1;500.27;529.12;714.65;558.7
7685;23041030.0;São Gonçalo do Amarante;CE;Estadual;Urbana;158;545.03;520.34;490.65;557.06;680.38;558.69
7686;41152131.0;Umuarama;PR;Privada;Urbana;14;566.89;523.27;487.06;573.34;642.86;558.68
7687;52065014.0;Catalão;GO;Estadual;Urbana;55;533.08;521.12;493.68;549.47;696.0;558.67
7688;42149223.0;Palhoça;SC;Privada;Urbana;18;564.61;548.39;534.42;561.49;584.44;558.67
7689;41071972.0;Cascavel;PR;Estadual;Urbana;202;548.3;528.08;507.09;556.17;653.66;558.66
7690;27213714.0;União dos Palmares;AL;Privada;Urbana;6;569.48;528.58;519.0;486.18;690.0;558.65
7691;33009627.0;Campos dos Goytacazes;RJ;Estadual;Urbana;87;551.7;536.27;517.56;543.52;644.14;558.64
7692;13092197.0;Manaus;AM;Federal;Urbana;114;536.87;514.91;496.77;558.85;685.79;558.64
7693;22118977.0;Parnaíba;PI;Privada;Urbana;22;514.81;493.55;491.41;522.47;770.91;558.63
7694;31033855.0;Itaúna;MG;Estadual;Urbana;11;549.85;532.13;515.47;515.43;680.0;558.58
7695;60002417.0;Buriti do Tocantins;TO;Estadual;Rural;4;556.22;538.42;503.32;529.95;665.0;558.58
7696;33183953.0;Angra dos Reis;RJ;Privada;Urbana;19;552.32;528.62;525.71;540.97;645.26;558.58
7697;41015908.0;Campo Mourão;PR;Estadual;Urbana;94;556.17;526.39;502.16;570.03;638.09;558.57
7698;27215830.0;Palmeira dos Índios;AL;Federal;Urbana;249;542.87;520.4;510.64;556.58;662.33;558.57
7699;23564440.0;Ipueiras;CE;Estadual;Urbana;142;526.79;521.35;501.21;522.49;720.99;558.56
7700;35029452.0;Lavínia;SP;Estadual;Urbana;34;549.51;535.21;499.86;537.01;671.18;558.55
7701;33159599.0;São João de Meriti;RJ;Privada;Urbana;56;546.74;523.94;494.6;557.12;670.36;558.55
7702;26121751.0;Recife;PE;Estadual;Urbana;122;551.32;526.08;503.24;559.26;652.79;558.54
7703;33057010.0;Niterói;RJ;Estadual;Urbana;175;556.62;526.85;505.06;553.19;650.97;558.54
7704;35133024.0;Leme;SP;Privada;Urbana;11;551.46;558.62;528.49;581.39;572.73;558.54
7705;24073938.0;Macaíba;RN;Privada;Urbana;11;548.26;523.45;523.09;503.35;694.55;558.54
7706;35807990.0;Campinas;SP;Privada;Urbana;16;542.5;511.42;525.5;573.17;640.0;558.52
7707;25007548.0;Cajazeiras;PB;Privada;Urbana;18;541.56;522.28;496.35;533.52;698.89;558.52
7708;60003848.0;Teresina;PI;Privada;Urbana;8;550.0;525.19;505.41;469.44;742.5;558.51
7709;35808489.0;Jundiaí;SP;Privada;Urbana;11;560.06;543.39;501.94;576.25;610.91;558.51
7710;50006282.0;Campo Grande;MS;Estadual;Urbana;114;546.3;519.77;512.31;521.69;692.46;558.5
7711;27046443.0;Maceió;AL;Privada;Urbana;30;549.82;518.05;520.18;533.76;670.67;558.5
7712;35156541.0;São Paulo;SP;Privada;Urbana;28;560.02;523.09;515.14;533.48;660.71;558.49
7713;60001780.0;Capitão Poço;PA;Estadual;Rural;4;540.17;547.67;519.4;520.17;665.0;558.48
7714;35153345.0;Campos do Jordão;SP;Privada;Urbana;15;531.71;524.91;504.21;560.89;670.67;558.48
7715;33138087.0;Rio de Janeiro;RJ;Privada;Urbana;41;551.71;508.0;499.0;547.7;685.85;558.45
7716;35192934.0;Araçatuba;SP;Privada;Urbana;12;555.66;544.71;498.7;508.18;685.0;558.45
7717;35391049.0;Vargem Grande do Sul;SP;Estadual;Urbana;67;553.65;539.3;507.23;568.35;623.58;558.42
7718;33092982.0;São João de Meriti;RJ;Privada;Urbana;21;557.25;522.59;520.17;540.5;651.43;558.39
7719;35024090.0;Ribeirão Preto;SP;Estadual;Urbana;68;560.52;531.84;502.3;567.9;629.41;558.39
7720;33138460.0;Duque de Caxias;RJ;Privada;Urbana;21;564.98;539.31;491.07;545.18;651.43;558.39
7721;35006027.0;São Caetano do Sul;SP;Municipal;Urbana;317;562.13;531.29;506.99;559.87;631.67;558.39
7722;25071009.0;Campina Grande;PB;Privada;Urbana;31;535.43;521.18;499.08;518.16;718.06;558.38
7723;35139774.0;São Paulo;SP;Privada;Urbana;45;544.29;527.16;503.58;558.19;658.67;558.38
7724;41378709.0;Alvorada do Sul;PR;Privada;Urbana;14;543.54;528.26;510.66;537.89;671.43;558.36
7725;27047830.0;Penedo;AL;Federal;Urbana;110;537.58;523.08;525.65;536.33;669.09;558.35
7726;60026938.0;Santo Ângelo;RS;Privada;Urbana;5;562.98;501.8;506.66;500.2;720.0;558.33
7727;35150265.0;São Paulo;SP;Privada;Urbana;22;548.64;516.95;498.54;538.36;689.09;558.32
7728;60016099.0;Araruama;RJ;Privada;Urbana;4;568.42;525.55;564.92;582.65;550.0;558.31
7729;60007119.0;Itapissuma;PE;Privada;Urbana;8;535.58;546.52;508.72;568.18;632.5;558.3
7730;43180817.0;Viamão;RS;Privada;Urbana;41;566.37;535.84;511.85;528.19;649.27;558.3
7731;31055697.0;Maria da Fé;MG;Estadual;Urbana;80;539.87;517.73;496.67;546.66;690.5;558.29
7732;23244712.0;Viçosa do Ceará;CE;Estadual;Urbana;170;540.04;522.41;504.42;542.04;682.47;558.28
7733;42008751.0;Braço do Norte;SC;Estadual;Urbana;14;544.48;532.59;491.52;511.39;711.43;558.28
7734;26075903.0;Garanhuns;PE;Estadual;Urbana;96;551.57;516.06;507.15;545.79;670.62;558.24
7735;41163761.0;Fazenda Rio Grande;PR;Privada;Urbana;40;535.16;533.24;527.6;560.15;635.0;558.23
7736;43043011.0;Caxias do Sul;RS;Estadual;Urbana;31;546.28;517.16;485.3;558.98;683.23;558.19
7737;31230758.0;Uberlândia;MG;Privada;Urbana;16;532.28;520.34;511.46;505.51;721.25;558.17
7738;52022722.0;Inhumas;GO;Estadual;Urbana;105;528.35;510.33;493.95;556.08;702.1;558.16
7739;21090009.0;Açailândia;MA;Privada;Urbana;20;544.12;525.1;495.19;560.34;666.0;558.15
7740;11024968.0;Alta Floresta D'Oeste;RO;Estadual;Urbana;58;532.89;520.74;508.42;534.91;693.79;558.15
7741;26101106.0;Palmares;PE;Privada;Urbana;16;536.72;502.59;494.24;550.91;706.25;558.14
7742;52030601.0;Aparecida de Goiânia;GO;Estadual;Urbana;62;551.04;527.66;501.67;534.21;676.13;558.14
7743;25130510.0;Bayeux;PB;Privada;Urbana;23;536.81;531.18;513.32;511.9;697.39;558.12
7744;43108113.0;Porto Alegre;RS;Estadual;Urbana;70;558.55;532.21;504.71;540.44;654.57;558.1
7745;33195366.0;Rio de Janeiro;RJ;Privada;Urbana;39;538.44;513.69;510.16;523.01;705.13;558.09
7746;33192685.0;Rio de Janeiro;RJ;Privada;Urbana;44;553.77;530.26;491.02;548.96;666.36;558.07
7747;29398479.0;Camaçari;BA;Privada;Urbana;11;546.05;557.65;493.42;540.44;652.73;558.06
7748;41140931.0;Paranaguá;PR;Privada;Urbana;10;584.32;539.2;509.59;553.2;604.0;558.06
7749;60009668.0;Simões Filho;BA;Privada;Urbana;9;539.48;514.81;507.14;539.96;688.89;558.06
7750;35110700.0;Lorena;SP;Privada;Urbana;22;547.8;525.7;508.1;544.12;664.55;558.05
7751;35133176.0;São Paulo;SP;Privada;Urbana;25;554.7;542.05;491.78;556.0;645.6;558.03
7752;42080088.0;Praia Grande;SC;Estadual;Urbana;27;548.07;528.29;504.59;551.96;657.04;557.99
7753;35042894.0;São Carlos;SP;Estadual;Urbana;23;552.85;528.77;520.87;563.91;623.48;557.98
7754;24087394.0;Natal;RN;Estadual;Urbana;100;537.84;515.29;508.55;523.77;704.4;557.97
7755;31224014.0;Santo Antônio do Monte;MG;Estadual;Urbana;21;539.15;519.8;495.14;570.98;664.76;557.97
7756;43109730.0;Porto Vera Cruz;RS;Estadual;Urbana;3;525.33;542.7;501.67;520.17;700.0;557.97
7757;23225890.0;Fortaleza;CE;Privada;Urbana;36;538.07;515.71;515.57;537.63;682.78;557.95
7758;35168543.0;Guarulhos;SP;Privada;Urbana;37;557.42;536.84;495.4;561.18;638.92;557.95
7759;15570479.0;Ananindeua;PA;Privada;Urbana;55;530.48;535.56;515.91;520.69;686.91;557.91
7760;31294039.0;Belo Horizonte;MG;Privada;Urbana;12;523.63;502.02;512.24;561.59;690.0;557.9
7761;35112859.0;Campinas;SP;Privada;Urbana;136;555.63;530.09;519.93;556.13;627.65;557.89
7762;23564008.0;Ipu;CE;Estadual;Urbana;166;523.8;506.01;503.75;534.32;721.45;557.87
7763;60013381.0;Bom Despacho;MG;Privada;Urbana;6;541.78;505.17;503.33;532.33;706.67;557.86
7764;60027005.0;São Leopoldo;RS;Privada;Urbana;4;559.22;551.55;472.1;541.42;665.0;557.86
7765;60025687.0;Morro da Fumaça;SC;Estadual;Urbana;2;552.1;578.55;505.9;572.6;580.0;557.83
7766;33161348.0;Rio das Ostras;RJ;Privada;Urbana;31;526.08;503.74;491.48;540.1;727.74;557.83
7767;60020589.0;São Paulo;SP;Privada;Urbana;6;550.58;531.85;476.87;546.53;683.33;557.83
7768;27230619.0;Arapiraca;AL;Privada;Urbana;11;542.96;525.05;487.3;537.37;696.36;557.81
