POSICAO;CO_ESCOLA;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;LOCALIZACAO;ALUNOS;LC;CH;CN;MT;RD;MEDIA
261;43213278.0;Canoas;RS;Privada;Urbana;18;612.6;652.26;597.63;706.41;848.89;683.56
262;41150392.0;Cascavel;PR;Privada;Urbana;19;607.43;616.22;609.2;706.63;877.89;683.47
263;23071036.0;Fortaleza;CE;Privada;Urbana;118;598.75;633.3;604.09;729.66;851.53;683.46
264;31007196.0;Belo Horizonte;MG;Privada;Urbana;140;605.36;631.28;605.39;722.64;852.14;683.36
265;31384909.0;Uberlândia;MG;Privada;Urbana;95;605.93;636.66;601.19;705.45;867.37;683.32
266;33183830.0;Rio de Janeiro;RJ;Privada;Urbana;49;610.18;625.11;586.43;737.75;857.14;683.32
267;35170331.0;São Carlos;SP;Privada;Urbana;26;605.65;628.34;613.59;719.72;849.23;683.31
268;35112562.0;Campinas;SP;Privada;Urbana;88;612.52;639.04;617.89;732.84;814.09;683.28
269;35103524.0;São Paulo;SP;Privada;Urbana;203;611.87;645.25;627.22;719.68;812.22;683.25
270;35117547.0;Marília;SP;Privada;Urbana;57;600.55;616.55;622.65;692.05;884.21;683.2
271;24084263.0;Natal;RN;Privada;Urbana;18;599.71;608.8;617.68;714.43;874.44;683.01
272;42048192.0;Concórdia;SC;Privada;Urbana;16;614.64;649.04;611.79;725.74;813.75;682.99
273;35125436.0;São Carlos;SP;Privada;Urbana;53;603.03;623.35;628.3;724.39;835.85;682.99
274;50007718.0;Campo Grande;MS;Privada;Urbana;15;605.95;618.58;608.45;723.15;858.67;682.96
275;60019553.0;Campinas;SP;Privada;Urbana;8;598.31;605.54;641.84;706.54;862.5;682.94
276;50035088.0;Campo Grande;MS;Privada;Urbana;49;609.96;628.19;619.03;708.87;848.57;682.93
277;29182344.0;Salvador;BA;Privada;Urbana;87;605.02;633.77;595.02;715.51;864.83;682.83
278;60019559.0;São Paulo;SP;Privada;Urbana;1;630.2;648.7;655.7;719.3;760.0;682.78
279;33110328.0;Rio de Janeiro;RJ;Privada;Urbana;158;607.25;631.13;597.34;717.2;860.76;682.74
280;31196312.0;Ouro Branco;MG;Privada;Urbana;23;604.85;640.58;608.91;691.83;866.96;682.63
281;33173990.0;Rio de Janeiro;RJ;Privada;Urbana;83;604.47;627.91;600.31;720.5;859.76;682.59
282;43215688.0;Caxias do Sul;RS;Privada;Urbana;37;602.93;627.76;610.79;695.17;876.22;682.57
283;26122081.0;Recife;PE;Privada;Urbana;162;597.63;629.98;601.59;732.18;851.23;682.52
284;23334266.0;Fortaleza;CE;Privada;Urbana;219;604.15;627.86;612.63;739.74;827.58;682.39
285;29487250.0;Salvador;BA;Privada;Urbana;82;604.54;620.82;602.41;713.3;870.49;682.31
286;31184349.0;Ubá;MG;Privada;Urbana;54;598.96;625.38;612.21;704.11;870.37;682.21
287;29200091.0;Salvador;BA;Privada;Urbana;318;604.46;636.83;598.6;708.01;863.08;682.2
288;33064040.0;Rio de Janeiro;RJ;Privada;Urbana;20;611.08;633.38;606.76;706.48;853.0;682.14
289;35140582.0;Santa Cruz das Palmeiras;SP;Privada;Urbana;10;599.35;620.28;623.15;720.65;846.0;681.89
290;29477271.0;Salvador;BA;Privada;Urbana;69;612.89;641.19;608.98;712.2;834.2;681.89
291;29182409.0;Salvador;BA;Privada;Urbana;58;607.08;634.85;615.0;716.52;835.86;681.86
292;43119930.0;Santa Cruz do Sul;RS;Privada;Urbana;108;600.98;627.37;596.54;709.98;874.44;681.86
293;31006491.0;Belo Horizonte;MG;Privada;Urbana;32;600.99;626.57;594.36;708.68;877.5;681.62
294;41390024.0;Curitiba;PR;Privada;Urbana;65;601.03;634.8;626.42;705.64;839.38;681.46
295;35004369.0;São José dos Campos;SP;Privada;Urbana;72;606.36;642.85;616.91;724.1;816.94;681.43
296;32081073.0;Aracruz;ES;Privada;Urbana;27;582.57;620.8;614.58;705.91;882.96;681.36
297;33063419.0;Rio de Janeiro;RJ;Privada;Urbana;105;601.39;631.81;601.72;726.71;844.95;681.32
298;60011755.0;Frutal;MG;Privada;Urbana;5;627.3;644.2;568.02;695.1;872.0;681.32
299;43126561.0;Santa Rosa;RS;Privada;Urbana;43;598.02;621.97;597.03;701.08;887.91;681.2
300;33027404.0;Cabo Frio;RJ;Privada;Urbana;38;607.24;640.08;601.64;699.05;857.89;681.18
301;13102192.0;Manaus;AM;Privada;Urbana;23;597.71;632.37;588.32;703.09;884.35;681.17
302;26124220.0;Recife;PE;Privada;Urbana;101;605.6;623.18;601.8;757.6;817.62;681.16
303;42020530.0;Joinville;SC;Privada;Urbana;216;601.97;622.11;616.24;707.06;858.15;681.1
304;31254363.0;Timóteo;MG;Privada;Urbana;57;598.66;624.14;603.56;720.19;858.6;681.03
305;35922948.0;Bauru;SP;Estadual;Urbana;110;611.44;643.5;627.87;729.1;792.91;680.96
306;33196788.0;Rio de Janeiro;RJ;Privada;Urbana;17;607.11;625.56;611.32;681.38;878.82;680.84
307;53001222.0;Brasília;DF;Privada;Urbana;100;611.28;625.13;612.03;707.54;847.8;680.75
308;31105899.0;Itabira;MG;Privada;Urbana;40;590.3;617.98;599.22;722.82;873.0;680.66
309;52033210.0;Goiânia;GO;Privada;Urbana;122;603.82;624.64;616.53;719.4;838.36;680.55
310;31378496.0;Teófilo Otoni;MG;Privada;Urbana;33;608.1;639.78;597.35;675.01;882.42;680.53
311;15172201.0;Marabá;PA;Privada;Urbana;46;596.83;631.4;592.65;680.33;901.3;680.5
312;60028250.0;Itaberaí;GO;Estadual;Rural;1;590.1;632.0;584.1;736.0;860.0;680.44
313;33064369.0;Rio de Janeiro;RJ;Privada;Urbana;50;602.88;618.52;597.06;731.49;851.6;680.31
314;21199809.0;São Luís;MA;Privada;Urbana;111;600.13;634.04;586.08;705.08;875.32;680.13
315;33100705.0;Rio de Janeiro;RJ;Privada;Urbana;21;590.3;606.66;609.28;717.24;877.14;680.12
316;33439818.0;Itaperuna;RJ;Privada;Urbana;29;612.86;621.73;614.09;720.75;831.03;680.09
317;35155664.0;Atibaia;SP;Privada;Urbana;39;605.72;622.75;614.5;708.96;848.21;680.03
318;52091384.0;Goiânia;GO;Privada;Urbana;28;595.92;629.27;622.0;696.47;855.71;679.87
319;43172423.0;Porto Alegre;RS;Privada;Urbana;55;602.91;628.62;609.22;719.07;839.27;679.82
320;42159547.0;Itajaí;SC;Privada;Urbana;54;599.39;627.95;619.22;687.74;864.44;679.75
321;35139497.0;São Paulo;SP;Privada;Urbana;58;606.48;619.58;586.88;716.49;869.31;679.75
322;42160081.0;Florianópolis;SC;Privada;Urbana;64;602.08;636.09;632.5;725.99;801.88;679.71
323;35158689.0;Amparo;SP;Privada;Urbana;52;602.93;627.37;616.26;729.98;821.54;679.62
324;29530210.0;Lauro de Freitas;BA;Privada;Urbana;166;601.16;631.68;604.16;711.12;850.0;679.62
325;31102415.0;Cataguases;MG;Privada;Urbana;30;601.15;626.44;602.08;707.01;861.33;679.6
326;43296050.0;Passo Fundo;RS;Estadual;Urbana;70;610.22;630.43;607.54;713.45;836.0;679.53
327;35802839.0;São Caetano do Sul;SP;Privada;Urbana;16;606.32;610.5;572.62;701.57;906.25;679.45
328;52078485.0;Rio Verde;GO;Privada;Urbana;30;607.38;620.54;609.14;685.32;874.67;679.41
329;43216684.0;Porto Alegre;RS;Privada;Urbana;15;608.73;626.62;599.37;700.43;861.33;679.3
330;23067071.0;Fortaleza;CE;Privada;Urbana;78;602.13;626.04;605.3;732.56;830.26;679.26
331;60020799.0;Vargem Grande Paulista;SP;Privada;Urbana;2;607.7;609.85;559.9;698.05;920.0;679.1
332;35499778.0;Americana;SP;Privada;Urbana;38;604.81;642.28;605.79;690.87;851.58;679.07
333;42098289.0;São Bento do Sul;SC;Privada;Urbana;17;599.72;637.76;594.66;734.85;828.24;679.05
334;60012205.0;Cássia;MG;Privada;Urbana;9;599.73;617.27;573.27;709.06;895.56;678.98
335;43164447.0;Venâncio Aires;RS;Privada;Urbana;27;601.13;619.76;590.21;697.27;885.93;678.86
336;33182108.0;Petrópolis;RJ;Privada;Urbana;62;587.5;617.73;607.51;714.35;867.1;678.84
337;35004269.0;Campinas;SP;Privada;Urbana;154;597.57;625.08;611.2;709.06;850.78;678.74
338;32040075.0;Vitória;ES;Privada;Urbana;24;596.14;620.91;600.54;704.11;871.67;678.67
339;31004871.0;Belo Horizonte;MG;Privada;Urbana;25;598.36;622.53;605.82;697.49;868.8;678.6
340;12031682.0;Rio Branco;AC;Privada;Urbana;24;596.78;617.27;585.5;690.1;903.33;678.6
341;31294900.0;Passos;MG;Privada;Urbana;20;600.5;636.17;597.99;693.15;865.0;678.56
342;35125441.0;São Carlos;SP;Privada;Urbana;36;607.14;633.31;607.94;717.2;827.22;678.56
343;31196134.0;Congonhas;MG;Privada;Urbana;35;602.5;602.91;576.32;707.85;902.86;678.49
344;60009977.0;Belo Horizonte;MG;Privada;Urbana;3;600.33;634.07;596.93;740.5;820.0;678.37
345;43147151.0;Sarandi;RS;Privada;Urbana;10;601.91;648.97;589.21;699.56;852.0;678.33
346;31230669.0;São Sebastião do Paraíso;MG;Privada;Urbana;14;596.7;620.44;616.52;714.89;842.86;678.28
347;33179999.0;Niterói;RJ;Privada;Urbana;50;592.31;634.82;589.09;712.37;862.8;678.28
348;22080325.0;Oeiras;PI;Privada;Urbana;11;602.35;629.15;581.11;684.21;894.55;678.27
349;33447250.0;Volta Redonda;RJ;Privada;Urbana;79;588.45;617.69;603.36;721.91;859.75;678.23
350;53001095.0;Brasília;DF;Privada;Urbana;193;604.18;626.96;605.78;695.03;859.17;678.22
351;42012023.0;Criciúma;SC;Privada;Urbana;40;589.81;618.7;574.1;706.78;901.5;678.18
352;31254673.0;Guanhães;MG;Privada;Urbana;14;595.89;621.21;574.28;717.41;881.43;678.04
353;35107190.0;São Paulo;SP;Privada;Urbana;93;603.82;627.08;614.08;722.8;822.37;678.03
354;53020006.0;Brasília;DF;Privada;Urbana;107;607.33;624.88;604.74;704.02;848.79;677.95
355;31260908.0;Sete Lagoas;MG;Privada;Urbana;18;587.82;630.93;611.56;704.97;854.44;677.94
356;31334049.0;Sete Lagoas;MG;Privada;Urbana;14;597.6;634.04;609.19;698.75;850.0;677.92
357;60000238.0;Porto Velho;RO;Privada;Urbana;9;585.96;625.39;587.46;702.96;886.67;677.68
358;35130175.0;São Paulo;SP;Privada;Urbana;15;600.56;625.99;603.57;732.5;825.33;677.59
359;43016243.0;Arroio do Meio;RS;Privada;Urbana;18;594.8;621.99;608.34;723.86;838.89;677.58
360;35108145.0;Guarulhos;SP;Privada;Urbana;108;598.26;636.69;625.42;714.35;813.15;677.57
361;13031457.0;Manaus;AM;Privada;Urbana;31;597.69;617.21;612.58;713.86;846.45;677.56
362;53013670.0;Brasília;DF;Privada;Urbana;183;604.41;626.86;607.65;698.89;849.84;677.53
363;29422248.0;Salvador;BA;Privada;Urbana;22;610.92;622.33;606.12;721.56;825.45;677.28
364;41127242.0;Curitiba;PR;Privada;Urbana;64;593.32;606.64;598.4;710.51;877.5;677.27
365;60026023.0;Venâncio Aires;RS;Estadual;Rural;1;614.9;647.9;628.4;674.9;820.0;677.22
366;32038224.0;Vila Velha;ES;Privada;Urbana;65;600.7;616.57;589.2;697.97;881.54;677.19
367;26197405.0;Recife;PE;Privada;Urbana;26;580.79;628.07;593.58;723.49;860.0;677.19
368;32078498.0;Vila Velha;ES;Federal;Urbana;79;606.94;636.22;608.74;677.95;855.95;677.16
369;23498994.0;Fortaleza;CE;Privada;Urbana;51;596.61;629.91;607.84;714.75;836.47;677.11
370;60016123.0;Ourinhos;SP;Privada;Urbana;4;606.28;614.38;593.52;711.08;860.0;677.05
371;22209603.0;Picos;PI;Privada;Urbana;28;595.15;638.92;575.95;683.66;891.43;677.02
372;23069864.0;Fortaleza;CE;Privada;Urbana;133;593.58;632.98;597.28;703.02;858.2;677.01
373;43215050.0;Porto Alegre;RS;Privada;Urbana;17;614.81;640.67;599.51;702.58;827.06;676.92
374;35581021.0;Catanduva;SP;Privada;Urbana;26;602.92;621.6;601.33;697.42;860.77;676.81
375;42113083.0;Florianópolis;SC;Privada;Urbana;364;598.66;635.95;611.78;698.72;838.85;676.79
376;60012677.0;Ouro Preto;MG;Privada;Urbana;8;597.24;613.17;611.49;714.44;847.5;676.77
377;26189216.0;Serra Talhada;PE;Privada;Urbana;18;611.67;629.71;614.42;696.92;831.11;676.76
378;35112689.0;Campinas;SP;Privada;Urbana;52;612.69;635.42;600.3;699.82;834.62;676.57
379;43362273.0;Santo Ângelo;RS;Estadual;Urbana;51;604.03;621.09;565.15;715.49;876.86;676.52
380;35463085.0;Araraquara;SP;Privada;Urbana;28;603.19;626.74;627.41;699.31;825.0;676.33
381;35258143.0;Franca;SP;Privada;Urbana;67;594.76;621.26;602.68;713.77;848.36;676.17
382;23165952.0;Juazeiro do Norte;CE;Privada;Urbana;128;595.41;618.52;596.78;695.89;874.22;676.16
383;31258644.0;Belo Horizonte;MG;Privada;Urbana;23;601.95;635.87;609.27;703.27;830.43;676.16
384;33115460.0;Rio de Janeiro;RJ;Privada;Urbana;45;598.08;627.15;595.67;680.79;878.67;676.07
385;41387392.0;Curitiba;PR;Privada;Urbana;9;635.31;659.28;629.78;721.97;733.33;675.93
386;31376671.0;Unaí;MG;Privada;Urbana;22;593.41;616.66;608.75;665.55;894.55;675.78
387;53001087.0;Brasília;DF;Privada;Urbana;127;606.78;623.23;598.36;698.29;851.34;675.6
388;35299789.0;Jaú;SP;Privada;Urbana;26;594.57;611.25;621.13;713.37;837.69;675.6
389;35112902.0;Campinas;SP;Privada;Urbana;61;615.38;628.37;622.44;732.28;779.34;675.56
390;41154061.0;Londrina;PR;Privada;Urbana;29;617.16;645.27;616.9;702.39;795.86;675.52
391;31367036.0;Juiz de Fora;MG;Privada;Urbana;26;589.86;614.26;596.28;703.05;873.85;675.46
392;35153163.0;Santana de Parnaíba;SP;Privada;Urbana;38;595.42;610.77;600.61;709.62;860.53;675.39
393;43175317.0;Pelotas;RS;Privada;Urbana;73;598.79;633.68;604.08;710.75;829.59;675.38
394;60019397.0;São Paulo;SP;Privada;Urbana;9;595.6;620.08;636.53;721.96;802.22;675.28
395;33064776.0;Rio de Janeiro;RJ;Privada;Urbana;17;593.19;598.42;600.12;692.84;891.76;675.26
396;60006470.0;João Pessoa;PB;Privada;Urbana;4;589.48;608.4;612.5;680.95;885.0;675.26
397;43321054.0;Portão;RS;Privada;Urbana;20;604.12;633.34;585.6;728.38;824.0;675.09
398;35162243.0;São Paulo;SP;Privada;Urbana;62;605.91;626.07;596.95;723.13;823.23;675.06
399;27220885.0;Maceió;AL;Privada;Urbana;194;594.8;628.81;593.81;707.36;850.1;674.98
400;35445848.0;Araraquara;SP;Privada;Urbana;77;600.82;618.38;620.12;683.61;851.95;674.98
401;60015137.0;Rio de Janeiro;RJ;Privada;Urbana;6;598.85;606.7;588.27;707.4;873.33;674.91
402;35286527.0;Pindamonhangaba;SP;Privada;Urbana;20;617.19;631.84;605.74;699.3;820.0;674.82
403;26119730.0;Recife;PE;Estadual;Urbana;36;605.95;597.02;588.77;751.69;830.56;674.8
404;43092020.0;Nova Prata;RS;Privada;Urbana;24;584.72;602.58;580.25;696.35;910.0;674.78
405;60027023.0;Aquidauana;MS;Privada;Urbana;8;592.89;612.14;603.94;722.22;842.5;674.74
406;51067471.0;Sinop;MT;Privada;Urbana;65;587.12;628.53;605.19;715.04;837.23;674.62
407;33021660.0;Nova Friburgo;RJ;Privada;Urbana;98;592.23;618.07;592.98;692.95;875.51;674.35
408;32076223.0;Linhares;ES;Privada;Urbana;18;601.95;615.3;602.92;665.79;885.56;674.3
409;31320218.0;Tocantins;MG;Privada;Urbana;14;581.01;617.0;594.16;681.74;897.14;674.21
410;33175195.0;Rio de Janeiro;RJ;Privada;Urbana;15;588.11;625.15;591.24;681.01;885.33;674.17
411;43083153.0;Lajeado;RS;Privada;Urbana;36;599.53;624.69;590.81;699.55;856.11;674.14
412;60009936.0;Belo Horizonte;MG;Privada;Urbana;4;604.62;624.45;578.22;683.3;880.0;674.12
413;22014543.0;Parnaíba;PI;Privada;Urbana;55;593.08;606.64;577.29;682.93;910.55;674.1
414;31322873.0;Belo Horizonte;MG;Privada;Urbana;60;603.65;618.4;592.9;709.1;846.0;674.01
415;35137674.0;Sorocaba;SP;Privada;Urbana;103;605.63;617.09;614.23;720.71;812.23;673.98
416;29442826.0;Salvador;BA;Privada;Urbana;23;593.62;631.14;579.94;699.56;864.35;673.72
417;60012640.0;Belo Horizonte;MG;Privada;Urbana;9;590.16;625.11;618.3;694.82;840.0;673.68
418;31041327.0;Itaúna;MG;Privada;Urbana;61;602.14;607.42;586.17;717.89;854.75;673.67
419;42118670.0;São Bento do Sul;SC;Privada;Urbana;21;589.02;603.68;605.15;716.07;854.29;673.64
420;33105154.0;Rio de Janeiro;RJ;Privada;Urbana;23;590.67;616.43;584.31;694.09;882.61;673.62
421;35113852.0;Piracicaba;SP;Privada;Urbana;111;602.34;630.27;622.95;712.81;799.46;673.57
422;60004835.0;Juazeiro do Norte;CE;Privada;Urbana;6;597.27;627.22;573.23;696.68;873.33;673.55
423;52033708.0;Goiânia;GO;Privada;Urbana;28;600.59;603.64;584.35;705.28;873.57;673.48
424;23210710.0;Fortaleza;CE;Federal;Urbana;116;604.56;626.68;602.39;709.64;823.79;673.41
425;35113256.0;Jundiaí;SP;Privada;Urbana;50;592.93;630.6;617.2;719.87;806.4;673.4
426;60016354.0;Itupeva;SP;Privada;Urbana;3;624.6;631.83;597.43;672.17;840.0;673.21
427;31096261.0;Montes Claros;MG;Privada;Urbana;72;592.93;622.85;587.15;696.38;866.39;673.14
428;60012514.0;Piranguinho;MG;Privada;Urbana;3;594.43;624.43;555.37;704.1;886.67;673.0
429;31354848.0;Lavras;MG;Privada;Urbana;26;588.52;613.1;598.25;702.74;862.31;672.99
430;35105600.0;São Paulo;SP;Privada;Urbana;32;612.41;627.21;594.98;721.33;808.75;672.94
431;35103548.0;São Paulo;SP;Privada;Urbana;91;604.9;630.93;590.48;697.34;840.88;672.9
432;31053953.0;Governador Valadares;MG;Privada;Urbana;120;598.07;622.63;599.44;682.6;861.33;672.82
433;17056527.0;Palmas;TO;Privada;Urbana;76;596.93;632.69;610.04;676.18;847.63;672.69
434;52086615.0;Goiânia;GO;Privada;Urbana;47;596.09;623.79;600.38;697.01;845.96;672.65
435;33063648.0;Rio de Janeiro;RJ;Privada;Urbana;69;605.6;635.14;586.65;691.44;844.35;672.64
436;29365023.0;Salvador;BA;Privada;Urbana;52;613.8;624.21;597.24;679.62;847.31;672.44
437;23271710.0;Limoeiro do Norte;CE;Privada;Urbana;78;578.01;607.43;572.23;680.7;923.59;672.39
438;50035690.0;Campo Grande;MS;Privada;Urbana;16;609.53;630.55;591.38;677.86;852.5;672.36
439;35450856.0;Campinas;SP;Privada;Urbana;31;608.52;623.61;599.39;710.18;820.0;672.34
440;35108923.0;São Bernardo do Campo;SP;Privada;Urbana;195;597.5;621.88;594.92;720.51;826.67;672.3
441;33101876.0;Rio de Janeiro;RJ;Privada;Urbana;17;603.66;638.44;579.0;666.29;874.12;672.3
442;42103894.0;Florianópolis;SC;Privada;Urbana;18;615.13;617.3;622.74;684.66;821.11;672.19
443;52034054.0;Goiânia;GO;Privada;Urbana;76;591.8;619.72;591.48;673.7;884.21;672.18
444;28017803.0;Aracaju;SE;Privada;Urbana;83;602.18;614.74;599.38;694.89;849.4;672.12
445;35117195.0;Presidente Prudente;SP;Privada;Urbana;38;578.47;616.33;608.88;708.34;848.42;672.09
446;31376191.0;Pedro Leopoldo;MG;Privada;Urbana;10;585.64;630.1;588.85;715.56;840.0;672.03
447;35132780.0;Araçatuba;SP;Privada;Urbana;40;598.8;621.85;603.92;705.86;829.5;671.99
448;21199090.0;São Luís;MA;Privada;Urbana;112;588.42;633.19;576.2;695.46;865.36;671.73
449;26172739.0;Recife;PE;Privada;Urbana;13;601.13;629.22;586.0;698.98;843.08;671.68
450;35114832.0;Ribeirão Preto;SP;Privada;Urbana;93;597.29;619.44;611.01;716.77;813.76;671.66
451;31005622.0;Belo Horizonte;MG;Privada;Urbana;29;592.76;638.45;586.68;701.64;838.62;671.63
452;35105314.0;São Paulo;SP;Privada;Urbana;85;595.79;611.3;588.03;738.07;824.71;671.58
453;33042578.0;Teresópolis;RJ;Privada;Urbana;44;589.62;629.3;595.66;694.98;848.18;671.55
454;31281883.0;São Sebastião do Paraíso;MG;Privada;Urbana;20;596.31;602.46;598.83;677.58;882.0;671.44
455;21010331.0;São Luís;MA;Privada;Urbana;53;586.44;633.42;575.87;688.14;872.45;671.27
456;35450339.0;Sorocaba;SP;Privada;Urbana;67;597.64;634.94;593.03;716.9;813.73;671.25
457;42080746.0;Brusque;SC;Privada;Urbana;57;596.39;618.67;600.37;695.3;845.26;671.2
458;43203876.0;Porto Alegre;RS;Privada;Urbana;43;602.17;608.03;588.71;700.26;856.74;671.18
459;52109585.0;Anápolis;GO;Privada;Urbana;31;595.04;615.26;608.15;685.73;851.61;671.16
460;31367672.0;Sete Lagoas;MG;Privada;Urbana;106;585.63;614.12;601.24;685.73;869.06;671.15
461;31074098.0;Juiz de Fora;MG;Privada;Urbana;152;588.54;615.14;592.9;675.31;883.82;671.14
462;43105009.0;Porto Alegre;RS;Federal;Urbana;130;613.05;646.28;620.73;712.66;762.62;671.07
463;25133861.0;João Pessoa;PB;Privada;Urbana;29;586.79;616.62;587.11;694.46;870.34;671.07
464;42109230.0;Florianópolis;SC;Privada;Urbana;77;603.66;629.83;606.94;702.65;811.95;671.0
465;35103718.0;São Paulo;SP;Privada;Urbana;51;605.22;634.02;601.54;714.83;799.22;670.97
466;33039151.0;Paracambi;RJ;Privada;Urbana;10;609.49;630.2;599.23;671.46;844.0;670.88
467;35451150.0;Cruzeiro;SP;Privada;Urbana;17;578.33;627.14;608.54;704.95;835.29;670.85
468;15168344.0;Belém;PA;Privada;Urbana;54;591.47;613.64;595.61;683.51;868.89;670.63
469;15174476.0;Belém;PA;Privada;Urbana;112;600.14;623.78;592.87;668.76;867.5;670.61
470;52034046.0;Goiânia;GO;Privada;Urbana;84;586.78;616.99;602.84;689.23;857.14;670.6
471;35137133.0;São Paulo;SP;Privada;Urbana;50;588.68;611.99;597.63;701.3;853.2;670.56
472;31365599.0;Unaí;MG;Privada;Urbana;22;587.13;605.31;609.11;707.47;843.64;670.53
473;31382655.0;Uberaba;MG;Privada;Urbana;122;599.05;616.82;594.39;682.32;858.85;670.29
474;60020317.0;Socorro;SP;Privada;Urbana;6;595.57;622.58;548.53;738.1;846.67;670.29
475;21273456.0;São Luís;MA;Privada;Urbana;9;598.54;596.61;592.51;660.98;902.22;670.17
476;31205150.0;Campo Belo;MG;Privada;Urbana;43;577.34;615.38;572.99;692.48;892.56;670.15
477;24057169.0;Natal;RN;Privada;Urbana;62;593.84;624.02;589.85;688.01;854.84;670.11
478;35006933.0;São José do Rio Preto;SP;Privada;Urbana;64;599.25;620.0;615.52;680.78;835.0;670.11
479;33064032.0;Rio de Janeiro;RJ;Privada;Urbana;42;605.32;618.11;585.53;689.87;851.43;670.05
480;26152630.0;Recife;PE;Privada;Urbana;104;588.62;615.89;587.33;705.7;852.69;670.05
481;60020687.0;Leme;SP;Privada;Urbana;5;614.9;637.74;585.94;687.48;824.0;670.01
482;31253391.0;Oliveira;MG;Privada;Urbana;25;575.55;605.42;595.96;686.63;886.4;669.99
483;31325694.0;Raul Soares;MG;Privada;Urbana;20;596.24;614.08;586.29;663.27;890.0;669.98
484;31360147.0;Caratinga;MG;Privada;Urbana;21;594.6;623.71;581.84;679.91;869.52;669.92
485;13099981.0;Manaus;AM;Privada;Urbana;19;572.82;612.1;619.53;703.79;841.05;669.86
486;60025390.0;Imbituba;SC;Privada;Urbana;8;594.88;632.94;598.09;698.22;825.0;669.82
487;33163863.0;Volta Redonda;RJ;Privada;Urbana;54;584.62;617.75;591.71;690.78;864.07;669.79
488;35143352.0;Itu;SP;Privada;Urbana;56;592.56;609.14;598.37;708.49;840.36;669.78
489;31280691.0;Barroso;MG;Privada;Urbana;15;567.68;613.57;585.82;688.22;893.33;669.72
490;35124394.0;Santa Rita do Passa Quatro;SP;Privada;Urbana;27;578.17;614.4;596.65;683.07;876.3;669.72
491;35104607.0;São Paulo;SP;Privada;Urbana;18;623.28;637.0;590.53;715.58;782.22;669.72
492;43074197.0;Ijuí;RS;Privada;Urbana;35;588.81;608.72;598.98;684.41;867.43;669.67
493;52088308.0;Inhumas;GO;Privada;Urbana;29;588.2;607.51;613.47;674.28;864.83;669.66
494;42090601.0;Porto União;SC;Privada;Urbana;34;585.15;616.96;595.71;687.99;862.35;669.64
495;25009087.0;Cajazeiras;PB;Federal;Urbana;41;583.48;595.23;575.04;723.24;871.22;669.64
496;31329576.0;Campo Belo;MG;Privada;Urbana;19;584.34;610.04;568.59;689.27;895.79;669.61
497;35144186.0;São Paulo;SP;Privada;Urbana;15;635.47;650.34;625.93;683.01;753.33;669.61
498;35583005.0;São Paulo;SP;Privada;Urbana;16;623.69;620.21;579.96;691.63;832.5;669.6
499;25030540.0;Itaporanga;PB;Privada;Urbana;14;584.49;612.09;547.5;707.91;895.71;669.54
500;42121191.0;Joinville;SC;Privada;Urbana;127;602.24;611.39;609.01;707.1;817.48;669.44
501;33154007.0;Rio de Janeiro;RJ;Privada;Urbana;36;587.23;599.51;564.22;707.19;888.89;669.41
502;41065549.0;Marechal Cândido Rondon;PR;Privada;Urbana;37;597.55;615.42;590.73;713.27;829.73;669.34
503;31291986.0;Divinópolis;MG;Privada;Urbana;24;579.81;602.57;601.11;709.89;853.33;669.34
504;31266582.0;Bambuí;MG;Privada;Urbana;19;590.21;620.38;590.58;670.71;874.74;669.32
505;33180539.0;Rio de Janeiro;RJ;Privada;Urbana;68;592.18;615.26;600.64;702.02;836.47;669.32
506;31123536.0;Patos de Minas;MG;Privada;Urbana;34;593.72;625.21;592.65;697.28;837.65;669.3
507;31329762.0;Governador Valadares;MG;Privada;Urbana;85;592.69;622.68;578.07;680.33;872.47;669.25
